,Point,sampleID,group,group.1,t-SNE 1,t-SNE 2
3818,1_566.txt,cu_min10_1_16,cu_min10_1,cu_min10,-16.335668563842773,9.787446022033691
3819,1_567.txt,cu_min10_1_17,cu_min10_1,cu_min10,-16.441837310791016,11.955004692077637
3820,1_568.txt,cu_min10_1_18,cu_min10_1,cu_min10,-15.933432579040527,8.760113716125488
3821,1_569.txt,cu_min10_1_19,cu_min10_1,cu_min10,-15.367974281311035,8.454428672790527
3822,1_570.txt,cu_min10_1_20,cu_min10_1,cu_min10,-14.810938835144043,11.765725135803223
3823,1_571.txt,cu_min10_2_1,cu_min10_2,cu_min10,-15.374273300170898,11.15377140045166
3824,1_572.txt,cu_min10_2_2,cu_min10_2,cu_min10,-14.969552993774414,9.235904693603516
3825,1_573.txt,cu_min10_2_3,cu_min10_2,cu_min10,-14.637198448181152,9.813236236572266
3826,1_574.txt,cu_min10_2_4,cu_min10_2,cu_min10,-17.501750946044922,10.027372360229492
3827,1_576.txt,cu_min10_2_5,cu_min10_2,cu_min10,-14.013099670410156,9.77225112915039
3828,1_577.txt,cu_min10_2_6,cu_min10_2,cu_min10,-17.674013137817383,2.1566953659057617
3829,1_578.txt,cu_min10_2_7,cu_min10_2,cu_min10,-13.705634117126465,9.199082374572754
3830,1_579.txt,cu_min10_2_8,cu_min10_2,cu_min10,-14.82015609741211,7.473737716674805
3831,1_580.txt,cu_min10_2_9,cu_min10_2,cu_min10,-17.43193817138672,11.279109001159668
3832,1_581.txt,cu_min10_2_10,cu_min10_2,cu_min10,-14.071268081665039,10.629993438720703
3833,1_584.txt,cu_min10_2_11,cu_min10_2,cu_min10,-10.698490142822266,10.493133544921875
3834,1_585.txt,cu_min10_2_12,cu_min10_2,cu_min10,-1.2954881191253662,6.883728504180908
3835,1_587.txt,cu_min10_2_13,cu_min10_2,cu_min10,-11.490888595581055,13.789714813232422
3836,1_589.txt,cu_min10_2_14,cu_min10_2,cu_min10,-12.801481246948242,14.903876304626465
3837,1_591.txt,cu_min10_2_15,cu_min10_2,cu_min10,-12.172995567321777,14.996346473693848
3838,1_593.txt,cu_min10_2_16,cu_min10_2,cu_min10,-11.80198860168457,12.407222747802734
3839,1_594.txt,cu_min10_2_17,cu_min10_2,cu_min10,-12.52517318725586,12.494584083557129
3840,1_595.txt,cu_min10_2_18,cu_min10_2,cu_min10,-12.392687797546387,14.059203147888184
3841,1_597.txt,cu_min10_2_19,cu_min10_2,cu_min10,-12.266912460327148,14.15042495727539
3842,1_598.txt,cu_min10_2_20,cu_min10_2,cu_min10,-10.538070678710938,14.391763687133789
3843,1_599.txt,cu_min10_3_1,cu_min10_3,cu_min10,-9.617623329162598,11.075700759887695
3844,1_600.txt,cu_min10_3_2,cu_min10_3,cu_min10,-12.417327880859375,14.218239784240723
3845,1_601.txt,cu_min10_3_3,cu_min10_3,cu_min10,-10.116280555725098,10.234150886535645
3846,1_602.txt,cu_min10_3_4,cu_min10_3,cu_min10,-10.411300659179688,10.13770580291748
3847,1_603.txt,cu_min10_3_5,cu_min10_3,cu_min10,-9.333619117736816,10.041208267211914
3848,1_606.txt,cu_min10_3_6,cu_min10_3,cu_min10,-10.48277473449707,9.264182090759277
3849,1_608.txt,cu_min10_3_7,cu_min10_3,cu_min10,-11.996699333190918,10.543299674987793
3850,1_609.txt,cu_min10_3_8,cu_min10_3,cu_min10,-13.998430252075195,13.81437873840332
3851,1_610.txt,cu_min10_3_9,cu_min10_3,cu_min10,-12.843273162841797,9.996341705322266
3852,1_611.txt,cu_min10_3_10,cu_min10_3,cu_min10,-11.731366157531738,11.214628219604492
3853,1_612.txt,cu_min10_3_11,cu_min10_3,cu_min10,-11.624835968017578,11.067660331726074
3854,1_613.txt,cu_min10_3_12,cu_min10_3,cu_min10,-11.71900749206543,10.20859146118164
3855,1_614.txt,cu_min10_3_13,cu_min10_3,cu_min10,-11.739725112915039,10.226118087768555
3856,1_615.txt,cu_min10_3_14,cu_min10_3,cu_min10,-8.955009460449219,10.18925952911377
3857,1_616.txt,cu_min10_3_15,cu_min10_3,cu_min10,-11.88866138458252,8.625598907470703
3858,1_617.txt,cu_min10_3_16,cu_min10_3,cu_min10,-11.382923126220703,9.434833526611328
3859,1_618.txt,cu_min10_3_17,cu_min10_3,cu_min10,-10.461610794067383,11.731210708618164
3860,1_619.txt,cu_min10_3_18,cu_min10_3,cu_min10,-10.701852798461914,11.230697631835938
3861,1_620.txt,cu_min10_3_19,cu_min10_3,cu_min10,-10.762459754943848,12.82129955291748
3862,1_621.txt,cu_min10_3_20,cu_min10_3,cu_min10,-12.122448921203613,9.215396881103516
3920,1_711.txt,cu_min20_1_1,cu_min20_1,cu_min20,-10.085766792297363,5.075080871582031
3921,1_713.txt,cu_min20_1_2,cu_min20_1,cu_min20,-10.242773056030273,2.968374252319336
3922,1_714.txt,cu_min20_1_3,cu_min20_1,cu_min20,-10.77196979522705,3.6018378734588623
3923,1_715.txt,cu_min20_1_4,cu_min20_1,cu_min20,-11.630152702331543,4.069915294647217
3924,1_716.txt,cu_min20_1_5,cu_min20_1,cu_min20,-7.762905120849609,4.707594871520996
3925,1_717.txt,cu_min20_1_6,cu_min20_1,cu_min20,-8.019073486328125,3.1334285736083984
3926,1_718.txt,cu_min20_1_7,cu_min20_1,cu_min20,-11.072994232177734,5.8405866622924805
3927,1_719.txt,cu_min20_1_8,cu_min20_1,cu_min20,-7.017866611480713,4.23828649520874
3928,1_720.txt,cu_min20_1_9,cu_min20_1,cu_min20,-10.089667320251465,5.620388984680176
3929,1_721.txt,cu_min20_1_10,cu_min20_1,cu_min20,-2.5419554710388184,5.834470748901367
3930,1_722.txt,cu_min20_1_11,cu_min20_1,cu_min20,-8.018041610717773,4.390776634216309
3931,1_723.txt,cu_min20_1_12,cu_min20_1,cu_min20,-10.082901954650879,4.842147350311279
3932,1_724.txt,cu_min20_1_13,cu_min20_1,cu_min20,-8.78292465209961,5.137444019317627
3933,1_725.txt,cu_min20_1_14,cu_min20_1,cu_min20,-10.603544235229492,4.288532257080078
3934,1_726.txt,cu_min20_1_15,cu_min20_1,cu_min20,-10.286816596984863,4.678786754608154
3935,1_727.txt,cu_min20_1_16,cu_min20_1,cu_min20,-10.130026817321777,4.390896797180176
3936,1_728.txt,cu_min20_1_17,cu_min20_1,cu_min20,-7.976925373077393,11.511087417602539
3937,1_729.txt,cu_min20_1_18,cu_min20_1,cu_min20,-10.901196479797363,5.144768238067627
3938,1_730.txt,cu_min20_1_19,cu_min20_1,cu_min20,-9.160816192626953,3.959942102432251
3939,1_731.txt,cu_min20_1_20,cu_min20_1,cu_min20,-9.76176929473877,5.590548515319824
3940,1_734.txt,cu_min20_2_1,cu_min20_2,cu_min20,-9.979010581970215,4.014431476593018
3941,1_735.txt,cu_min20_2_2,cu_min20_2,cu_min20,-9.718049049377441,4.507326602935791
3942,1_736.txt,cu_min20_2_3,cu_min20_2,cu_min20,-8.852499961853027,4.458715915679932
3943,1_739.txt,cu_min20_2_4,cu_min20_2,cu_min20,-10.257795333862305,6.3704118728637695
3944,1_740.txt,cu_min20_2_5,cu_min20_2,cu_min20,-9.228521347045898,2.8065359592437744
3945,1_744.txt,cu_min20_2_6,cu_min20_2,cu_min20,-4.760863780975342,6.336419105529785
3946,1_745.txt,cu_min20_2_7,cu_min20_2,cu_min20,-5.541238784790039,6.759260654449463
3947,1_746.txt,cu_min20_2_8,cu_min20_2,cu_min20,-4.578536033630371,7.7827019691467285
3948,1_747.txt,cu_min20_2_9,cu_min20_2,cu_min20,-4.514081001281738,7.317511558532715
3949,1_748.txt,cu_min20_2_10,cu_min20_2,cu_min20,-4.712059497833252,6.999319076538086
3950,1_749.txt,cu_min20_2_11,cu_min20_2,cu_min20,-6.242510795593262,6.327532768249512
3951,1_750.txt,cu_min20_2_12,cu_min20_2,cu_min20,-5.865296363830566,7.827391147613525
3952,1_751.txt,cu_min20_2_13,cu_min20_2,cu_min20,-5.7092061042785645,7.491576671600342
3953,1_752.txt,cu_min20_2_14,cu_min20_2,cu_min20,-4.522015571594238,5.7308831214904785
3954,1_753.txt,cu_min20_2_15,cu_min20_2,cu_min20,-5.6694488525390625,7.1323161125183105
3955,1_754.txt,cu_min20_2_16,cu_min20_2,cu_min20,-4.611033916473389,6.84636116027832
3956,1_755.txt,cu_min20_2_17,cu_min20_2,cu_min20,-5.652823448181152,7.230700969696045
3957,1_756.txt,cu_min20_2_18,cu_min20_2,cu_min20,-5.463287353515625,5.55344295501709
3958,1_757.txt,cu_min20_2_19,cu_min20_2,cu_min20,-6.36264181137085,6.061641216278076
3959,1_758.txt,cu_min20_2_20,cu_min20_2,cu_min20,-6.327639102935791,7.138700485229492
3960,1_760.txt,cu_min20_3_1,cu_min20_3,cu_min20,-4.128637790679932,6.5797319412231445
3961,1_762.txt,cu_min20_3_2,cu_min20_3,cu_min20,-5.399311065673828,8.295173645019531
3962,1_763.txt,cu_min20_3_3,cu_min20_3,cu_min20,-6.601648807525635,8.918349266052246
3963,1_764.txt,cu_min20_3_4,cu_min20_3,cu_min20,-6.261511325836182,8.255452156066895
3964,1_765.txt,cu_min20_3_5,cu_min20_3,cu_min20,-6.581550121307373,7.571030139923096
3965,1_766.txt,cu_min20_3_6,cu_min20_3,cu_min20,-6.678600788116455,9.18191146850586
3966,1_767.txt,cu_min20_3_7,cu_min20_3,cu_min20,-6.835799217224121,6.418152809143066
3967,1_768.txt,cu_min20_3_8,cu_min20_3,cu_min20,-3.3576464653015137,7.049849987030029
3968,1_769.txt,cu_min20_3_9,cu_min20_3,cu_min20,-7.0108323097229,8.55238151550293
3969,1_770.txt,cu_min20_3_10,cu_min20_3,cu_min20,-4.893174171447754,8.796140670776367
3970,1_771.txt,cu_min20_3_11,cu_min20_3,cu_min20,-7.004628658294678,9.161823272705078
3971,1_772.txt,cu_min20_3_12,cu_min20_3,cu_min20,-2.8961923122406006,7.0803656578063965
3972,1_773.txt,cu_min20_3_13,cu_min20_3,cu_min20,-7.987354755401611,8.118906021118164
3973,1_774.txt,cu_min20_3_14,cu_min20_3,cu_min20,-14.206372261047363,0.09994031488895416
3974,1_775.txt,cu_min20_3_15,cu_min20_3,cu_min20,-7.665041923522949,8.791016578674316
3975,1_777.txt,cu_min20_3_16,cu_min20_3,cu_min20,-14.208196640014648,0.12448345869779587
3976,1_779.txt,cu_min20_3_17,cu_min20_3,cu_min20,-8.467827796936035,8.029389381408691
3977,1_780.txt,cu_min20_3_18,cu_min20_3,cu_min20,-7.966671943664551,7.392706394195557
3978,1_781.txt,cu_min20_3_19,cu_min20_3,cu_min20,-6.3559417724609375,9.657326698303223
3979,1_782.txt,cu_min20_3_20,cu_min20_3,cu_min20,-5.716246604919434,9.015436172485352
4040,1_869.txt,cu_min30_1_1,cu_min30_1,cu_min30,-4.151609420776367,11.041173934936523
4041,1_870.txt,cu_min30_1_2,cu_min30_1,cu_min30,-0.4734329581260681,15.344905853271484
4042,1_871.txt,cu_min30_1_3,cu_min30_1,cu_min30,0.806367039680481,15.665610313415527
4043,1_872.txt,cu_min30_1_4,cu_min30_1,cu_min30,-5.041080951690674,12.144530296325684
4044,1_873.txt,cu_min30_1_5,cu_min30_1,cu_min30,-4.916540145874023,13.031604766845703
4045,1_874.txt,cu_min30_1_6,cu_min30_1,cu_min30,3.195812940597534,12.192867279052734
4046,1_879.txt,cu_min30_1_7,cu_min30_1,cu_min30,-5.9470906257629395,11.03454875946045
4047,1_880.txt,cu_min30_1_8,cu_min30_1,cu_min30,-4.821535110473633,11.423192977905273
4048,1_881.txt,cu_min30_1_9,cu_min30_1,cu_min30,-4.288321495056152,11.94170093536377
4049,1_883.txt,cu_min30_1_10,cu_min30_1,cu_min30,-4.63511323928833,12.4470796585083
4050,1_884.txt,cu_min30_1_11,cu_min30_1,cu_min30,-3.071235418319702,11.875785827636719
4051,1_885.txt,cu_min30_1_12,cu_min30_1,cu_min30,-4.224706649780273,12.013827323913574
4052,1_886.txt,cu_min30_1_13,cu_min30_1,cu_min30,-3.432833671569824,10.70095443725586
4053,1_887.txt,cu_min30_1_14,cu_min30_1,cu_min30,-0.3184579610824585,10.408110618591309
4054,1_888.txt,cu_min30_1_15,cu_min30_1,cu_min30,-1.9504929780960083,11.843677520751953
4055,1_890.txt,cu_min30_1_16,cu_min30_1,cu_min30,-2.535902738571167,9.732307434082031
4056,1_891.txt,cu_min30_1_17,cu_min30_1,cu_min30,-3.1600351333618164,11.391403198242188
4057,1_892.txt,cu_min30_1_18,cu_min30_1,cu_min30,-2.3329310417175293,10.296746253967285
4058,1_893.txt,cu_min30_1_19,cu_min30_1,cu_min30,-2.5204062461853027,10.561202049255371
4059,1_894.txt,cu_min30_1_20,cu_min30_1,cu_min30,-2.2255260944366455,10.506791114807129
4060,1_895.txt,cu_min30_2_1,cu_min30_2,cu_min30,-2.8297770023345947,10.160788536071777
4061,1_896.txt,cu_min30_2_2,cu_min30_2,cu_min30,-2.1028077602386475,9.751379013061523
4062,1_897.txt,cu_min30_2_3,cu_min30_2,cu_min30,-6.882601261138916,11.133125305175781
4063,1_899.txt,cu_min30_2_4,cu_min30_2,cu_min30,-2.7027761936187744,10.617636680603027
4064,1_902.txt,cu_min30_2_5,cu_min30_2,cu_min30,-4.3951544761657715,14.186776161193848
4065,1_903.txt,cu_min30_2_6,cu_min30_2,cu_min30,1.2235804796218872,12.909567832946777
4066,1_904.txt,cu_min30_2_7,cu_min30_2,cu_min30,0.9309400320053101,13.218291282653809
4067,1_905.txt,cu_min30_2_8,cu_min30_2,cu_min30,0.022318650037050247,13.460925102233887
4068,1_906.txt,cu_min30_2_9,cu_min30_2,cu_min30,-2.413646697998047,12.784860610961914
4069,1_908.txt,cu_min30_2_10,cu_min30_2,cu_min30,1.2164549827575684,12.071009635925293
4070,1_909.txt,cu_min30_2_11,cu_min30_2,cu_min30,2.393169403076172,11.386561393737793
4071,1_910.txt,cu_min30_2_12,cu_min30_2,cu_min30,-0.28761357069015503,12.59999942779541
4072,1_911.txt,cu_min30_2_13,cu_min30_2,cu_min30,0.9106399416923523,13.955220222473145
4073,1_912.txt,cu_min30_2_14,cu_min30_2,cu_min30,-0.7201617956161499,9.182721138000488
4074,1_913.txt,cu_min30_2_15,cu_min30_2,cu_min30,-0.9861006140708923,12.943024635314941
4075,1_914.txt,cu_min30_2_16,cu_min30_2,cu_min30,0.09918370097875595,11.850369453430176
4076,1_916.txt,cu_min30_2_17,cu_min30_2,cu_min30,-2.1833739280700684,15.225367546081543
4077,1_917.txt,cu_min30_2_18,cu_min30_2,cu_min30,0.417657732963562,10.72323226928711
4078,1_918.txt,cu_min30_2_19,cu_min30_2,cu_min30,1.6235288381576538,10.50792121887207
4079,1_919.txt,cu_min30_2_20,cu_min30_2,cu_min30,-0.9903634190559387,12.123887062072754
4080,1_920.txt,cu_min30_3_1,cu_min30_3,cu_min30,-0.9034035205841064,13.947710990905762
4081,1_921.txt,cu_min30_3_2,cu_min30_3,cu_min30,-1.8340924978256226,14.069775581359863
4082,1_922.txt,cu_min30_3_3,cu_min30_3,cu_min30,-1.5897164344787598,13.083060264587402
4083,1_923.txt,cu_min30_3_4,cu_min30_3,cu_min30,-0.15586857497692108,11.376593589782715
4084,1_924.txt,cu_min30_3_5,cu_min30_3,cu_min30,0.6261507868766785,12.583678245544434
4085,1_925.txt,cu_min30_3_6,cu_min30_3,cu_min30,-1.2588392496109009,12.434835433959961
4086,1_928.txt,cu_min30_3_7,cu_min30_3,cu_min30,-0.9541236758232117,12.657113075256348
4087,1_929.txt,cu_min30_3_8,cu_min30_3,cu_min30,-2.989234447479248,13.954804420471191
4088,1_930.txt,cu_min30_3_9,cu_min30_3,cu_min30,-3.0171518325805664,12.478588104248047
4089,1_931.txt,cu_min30_3_10,cu_min30_3,cu_min30,-0.5493921637535095,11.699004173278809
4090,1_932.txt,cu_min30_3_11,cu_min30_3,cu_min30,1.8985179662704468,13.797917366027832
4091,1_933.txt,cu_min30_3_12,cu_min30_3,cu_min30,1.8666943311691284,12.049307823181152
4092,1_934.txt,cu_min30_3_13,cu_min30_3,cu_min30,-0.15026983618736267,13.998592376708984
4093,1_935.txt,cu_min30_3_14,cu_min30_3,cu_min30,0.8013875484466553,11.369108200073242
4094,1_936.txt,cu_min30_3_15,cu_min30_3,cu_min30,-2.875310182571411,11.825545310974121
4095,1_937.txt,cu_min30_3_16,cu_min30_3,cu_min30,-0.8355845212936401,11.100458145141602
4096,1_938.txt,cu_min30_3_17,cu_min30_3,cu_min30,2.2736895084381104,11.602201461791992
4097,1_939.txt,cu_min30_3_18,cu_min30_3,cu_min30,-1.5964765548706055,9.767895698547363
4098,1_940.txt,cu_min30_3_19,cu_min30_3,cu_min30,-2.9528305530548096,13.318411827087402
4099,1_941.txt,cu_min30_3_20,cu_min30_3,cu_min30,-1.2277672290802002,11.619321823120117
4158,1_1028.txt,cu_min60_1_1,cu_min60_1,cu_min60,0.5636237859725952,6.747813701629639
4159,1_1029.txt,cu_min60_1_2,cu_min60_1,cu_min60,5.340875625610352,5.294661998748779
4160,1_1030.txt,cu_min60_1_3,cu_min60_1,cu_min60,3.9494385719299316,7.542078971862793
4161,1_1031.txt,cu_min60_1_4,cu_min60_1,cu_min60,1.5055125951766968,6.684077262878418
4162,1_1032.txt,cu_min60_1_5,cu_min60_1,cu_min60,0.7859624028205872,5.706020355224609
4163,1_1033.txt,cu_min60_1_6,cu_min60_1,cu_min60,0.5499449968338013,6.499373435974121
4164,1_1034.txt,cu_min60_1_7,cu_min60_1,cu_min60,1.8593330383300781,5.406957149505615
4165,1_1035.txt,cu_min60_1_8,cu_min60_1,cu_min60,0.28632959723472595,7.245847225189209
4166,1_1036.txt,cu_min60_1_9,cu_min60_1,cu_min60,1.8990496397018433,7.119631767272949
4167,1_1038.txt,cu_min60_1_10,cu_min60_1,cu_min60,3.052520751953125,6.565374374389648
4168,1_1039.txt,cu_min60_1_11,cu_min60_1,cu_min60,3.8848721981048584,6.228989124298096
4169,1_1040.txt,cu_min60_1_12,cu_min60_1,cu_min60,1.2840617895126343,7.54755973815918
4170,1_1041.txt,cu_min60_1_13,cu_min60_1,cu_min60,2.1074459552764893,6.446557998657227
4171,1_1042.txt,cu_min60_1_14,cu_min60_1,cu_min60,3.5160775184631348,6.926399230957031
4172,1_1043.txt,cu_min60_1_15,cu_min60_1,cu_min60,1.1391091346740723,6.352947235107422
4173,1_1044.txt,cu_min60_1_16,cu_min60_1,cu_min60,1.5513451099395752,5.941364288330078
4174,1_1045.txt,cu_min60_1_17,cu_min60_1,cu_min60,4.742344379425049,5.7294440269470215
4175,1_1047.txt,cu_min60_1_18,cu_min60_1,cu_min60,3.2698261737823486,6.1476263999938965
4176,1_1048.txt,cu_min60_1_19,cu_min60_1,cu_min60,1.7247949838638306,5.924600124359131
4177,1_1049.txt,cu_min60_1_20,cu_min60_1,cu_min60,-0.03461405634880066,6.240748405456543
4178,1_1050.txt,cu_min60_2_1,cu_min60_2,cu_min60,-17.532482147216797,0.4416322708129883
4179,1_1051.txt,cu_min60_2_2,cu_min60_2,cu_min60,2.604397773742676,5.506862163543701
4180,1_1053.txt,cu_min60_2_3,cu_min60_2,cu_min60,1.8567219972610474,6.310400009155273
4181,1_1054.txt,cu_min60_2_4,cu_min60_2,cu_min60,2.3748087882995605,6.168748378753662
4182,1_1055.txt,cu_min60_2_5,cu_min60_2,cu_min60,2.411311149597168,7.669581413269043
4183,1_1056.txt,cu_min60_2_6,cu_min60_2,cu_min60,3.7240424156188965,4.813378810882568
4184,1_1057.txt,cu_min60_2_7,cu_min60_2,cu_min60,3.5129005908966064,5.715873718261719
4185,1_1058.txt,cu_min60_2_8,cu_min60_2,cu_min60,4.647158622741699,6.666116237640381
4186,1_1059.txt,cu_min60_2_9,cu_min60_2,cu_min60,4.078671932220459,5.666787624359131
4187,1_1061.txt,cu_min60_2_10,cu_min60_2,cu_min60,2.51999831199646,8.209543228149414
